productid,imageid,pixels
1690030841,1098950913,[0 0 0 ... 0 0 0]
290049737,984951772,[0 0 0 ... 1 1 1]
4153249564,1302216987,[0 0 0 ... 0 0 0]
3879976674,1257969617,[0 0 0 ... 0 0 0]
518459899,1024952160,[0 0 0 ... 0 0 0]
550788792,1025299175,[0 0 0 ... 0 0 0]
5555900,177898130,[0 0 0 ... 0 0 0]
3929899354,1265222398,[0 0 0 ... 0 0 0]
3908832314,1262514666,[0 0 0 ... 0 0 0]
4061596192,1283652921,[0 0 0 ... 0 0 0]
86380937,907585772,[0 0 0 ... 0 0 0]
4184531330,1310617315,[0 0 0 ... 0 0 0]
4006495187,1275564141,[0 0 0 ... 0 0 0]
3793571660,1245643791,[0 0 0 ... 0 0 0]
3482143852,1216496983,[0 0 0 ... 0 0 0]
63509673,1046392128,[0 0 0 ... 0 0 0]
4044245329,1280288567,[0 0 0 ... 0 0 0]
3976921726,1271458740,[0 0 0 ... 0 0 0]
3925555961,1264511861,[0 0 0 ... 0 0 0]
3986441859,1272143463,[0 0 0 ... 0 0 0]
3819982112,1249535246,[0 0 0 ... 0 0 0]
4125633524,1295220697,[0 0 0 ... 0 0 0]
2695198616,1158121442,[0 0 0 ... 0 0 0]
853456113,1043841044,[0 0 0 ... 0 0 0]
567679301,1026617624,[0 0 0 ... 0 0 0]
248215771,964773442,[0 0 0 ... 0 0 0]
304133984,1239449245,[0 0 0 ... 0 0 0]
4006497907,1275589851,[0 0 0 ... 0 0 0]
2242054819,1133071456,[0 0 0 ... 0 0 0]
207258199,941678386,[0 0 0 ... 0 0 0]
4129398911,1296054038,[0 0 0 ... 0 0 0]
4200871144,1316116711,[0 0 0 ... 0 0 0]
4209065790,1316467493,[0 0 0 ... 0 0 0]
1328068199,1084468927,[0 0 0 ... 0 0 0]
3861177097,1254358095,[0 0 0 ... 0 0 0]
226639130,958112503,[0 0 0 ... 0 0 0]
4037445884,1279357528,[0 0 0 ... 0 0 0]
4236297457,1324191068,[0 0 0 ... 0 0 0]
3866981877,1254908351,[0 0 0 ... 0 0 0]
2047166173,1196790429,[0 0 0 ... 0 0 0]
1876686872,1190257693,[0 0 0 ... 0 0 0]
240798626,962463461,[0 0 0 ... 0 0 0]
297419998,990503332,[0 0 0 ... 0 0 0]
4211076487,1316909581,[108 103 105 ...   0   0   0]
3796900897,1246053714,[0 0 0 ... 0 0 0]
108537460,865979660,[0 0 0 ... 0 0 0]
4012660130,1276288935,[0 0 0 ... 0 0 0]
94855340,874730579,[0 0 0 ... 0 0 0]
277641647,977215748,[0 0 0 ... 0 0 0]
3773236005,1243352983,[0 0 0 ... 0 0 0]
4061586467,1283589654,[0 0 0 ... 0 0 0]
2482252075,1144458613,[6 6 6 ... 0 0 0]
4089719147,1289749458,[5 5 5 ... 0 0 0]
596723974,1030320963,[1 1 1 ... 0 0 0]
4141881186,1299163994,[0 0 0 ... 0 0 0]
4070700004,1285841374,[0 0 0 ... 0 0 0]
4108919460,1292460241,[0 0 0 ... 0 0 0]
3641176414,1230751760,[0 0 0 ... 0 0 0]
294707957,987853184,[0 0 0 ... 0 0 0]
1848933676,1105412340,[0 0 0 ... 0 0 0]
4197668184,1313364355,[0 0 0 ... 0 0 0]
212221284,949294388,[0 0 0 ... 0 0 0]
4222903369,1321341328,[0 0 0 ... 0 0 0]
2060555825,1123660960,[0 0 0 ... 0 0 0]
3219736190,1198904964,[0 0 0 ... 0 0 0]
984641193,1052365041,[0 0 0 ... 0 0 0]
1881063151,1109021789,[0 0 0 ... 0 0 0]
278407970,1308857491,[0 0 0 ... 0 0 0]
3819983814,1249535920,[0 0 0 ... 0 0 0]
4030649372,1278221977,[0 0 0 ... 0 0 0]
4079810843,1288024037,[0 0 0 ... 0 0 0]
4171182999,1307388127,[0 0 0 ... 0 0 0]
3858276627,1253926236,[0 0 0 ... 0 0 0]
3861826349,1254484026,[0 0 0 ... 0 0 0]
4050756264,1282018185,[ 0  0  0 ... 95 90 85]
2932153934,1173818989,[0 0 0 ... 0 0 0]
125001663,881984078,[0 0 0 ... 0 0 0]
3624745012,1229460246,[0 0 0 ... 0 0 0]
3784694203,1244483264,[0 0 0 ... 0 0 0]
3470011428,1215341677,[0 0 0 ... 0 0 0]
4003970447,1275398175,[0 0 0 ... 0 0 0]
4167076758,1306545079,[0 0 0 ... 0 0 0]
280037534,978652028,[0 0 0 ... 0 0 0]
4197670842,1313399613,[0 0 0 ... 0 0 0]
4159401301,1303749204,[0 0 0 ... 0 0 0]
3766505438,1242848446,[0 0 0 ... 0 0 0]
236811683,1144107477,[0 0 0 ... 0 0 0]
2465052035,1146536125,[0 0 0 ... 0 0 0]
3817901794,1248845137,[3 3 3 ... 0 0 0]
199153102,937866413,[0 0 0 ... 0 0 0]
3969451597,1270347761,[0 0 0 ... 0 0 0]
4061614094,1283789450,[0 0 0 ... 0 0 0]
3846824996,1252048293,[53 54 55 ...  0  0  0]
1553421805,1089488716,[0 0 0 ... 0 0 0]
4250683114,1328361818,[0 0 0 ... 0 0 0]
109422175,874538167,[0 0 0 ... 0 0 0]
1312085488,1072960208,[0 0 0 ... 0 0 0]
1352145845,1112182858,[0 0 0 ... 0 0 0]
4108382189,1292280294,[0 0 0 ... 0 0 0]
3414115717,1211985207,[0 0 0 ... 0 0 0]
468060015,1013907177,[0 0 0 ... 0 0 0]
853455934,1043841325,[0 0 0 ... 0 0 0]
207257949,941676640,[4 4 4 ... 0 0 0]
262169503,971433296,[0 0 0 ... 0 0 0]
4006527518,1275674641,[0 0 0 ... 0 0 0]
4006510427,1275646331,[0 0 0 ... 2 2 2]
118908690,874123638,[0 0 0 ... 0 0 0]
168344624,921250070,[0 0 0 ... 0 0 0]
207151286,941621747,[0 0 0 ... 0 0 0]
4076300971,1286763355,[0 0 0 ... 0 0 0]
4088731004,1289490803,[0 0 0 ... 0 0 0]
590497712,1029184353,[0 0 0 ... 0 0 0]
1965615445,1116847833,[18 29 37 ...  0  0  0]
2909690828,1171532516,[0 0 0 ... 0 0 0]
4037442767,1279335841,[0 0 0 ... 0 0 0]
2833659393,1167373353,[0 0 0 ... 0 0 0]
3787994354,1244985828,[0 0 0 ... 0 0 0]
4141676113,1299294829,[0 0 0 ... 0 0 0]
525109884,1146392566,[0 0 0 ... 0 0 0]
3287154444,1204214488,[0 0 0 ... 0 0 0]
4139509383,1298900963,[0 0 0 ... 0 0 0]
298014355,990787973,[0 0 0 ... 0 0 0]
3830390708,1250148358,[0 0 0 ... 0 0 0]
3470016876,1215344687,[0 0 0 ... 0 0 0]
3123026645,1192185570,[0 0 0 ... 0 0 0]
3923102601,1264040642,[0 0 0 ... 0 0 0]
224822203,957652479,[0 0 0 ... 0 0 0]
4042211400,1279897593,[0 0 0 ... 0 0 0]
4234090582,1323870507,[0 0 0 ... 0 0 0]
2888199870,1169941638,[0 0 0 ... 0 0 0]
3776683288,1243844043,[0 0 0 ... 0 0 0]
4215693786,1317915853,[0 0 0 ... 0 0 0]
2557777437,1151784525,[0 0 0 ... 0 0 0]
3620886083,1228841359,[0 0 0 ... 0 0 0]
499041562,1041260776,[0 0 0 ... 0 0 0]
51940833,1274315032,[0 0 0 ... 0 0 0]
3855190254,1253153946,[0 0 0 ... 0 0 0]
140966765,893223728,[0 0 0 ... 0 0 0]
1869938480,1107916291,[0 0 0 ... 0 0 0]
3923163475,1263995861,[0 0 0 ... 0 0 0]
102356120,862539094,[1 1 1 ... 0 0 0]
168344636,921250026,[0 0 0 ... 0 0 0]
1888315174,1109384328,[0 0 0 ... 0 0 0]
303051697,995102565,[0 0 0 ... 0 0 0]
99099122,1298145821,[0 0 0 ... 0 0 0]
2724990501,1161110640,[0 0 0 ... 0 0 0]
165120480,919487408,[0 0 0 ... 0 0 0]
3122611114,1192147353,[1 1 1 ... 0 0 0]
3910821639,1262732758,[0 0 0 ... 0 0 0]
4010222959,1276015923,[0 0 0 ... 0 0 0]
4186106565,1313976028,[0 0 0 ... 0 0 0]
3470070175,1215528427,[0 0 0 ... 0 0 0]
3756523440,1241392103,[0 0 0 ... 0 0 0]
117186832,872006272,[0 0 0 ... 0 0 0]
291880249,986152608,[0 0 0 ... 0 0 0]
4006540619,1275720428,[0 0 0 ... 0 0 0]
1960222816,1116377665,[2 2 2 ... 0 0 0]
4126635150,1295617299,[0 0 0 ... 0 0 0]
106089012,864695192,[0 0 0 ... 0 0 0]
4037096295,1279153115,[0 0 0 ... 0 0 0]
2473233213,1144417527,[0 0 0 ... 0 0 0]
4172813003,1307747452,[0 0 0 ... 0 0 0]
3303117251,1205178017,[0 0 0 ... 0 0 0]
2080358917,1124692002,[0 0 0 ... 0 0 0]
4156934338,1302899396,[0 0 0 ... 0 0 0]
207114514,941760727,[0 0 0 ... 0 0 0]
85263936,854032859,[0 0 0 ... 0 0 0]
3072198067,1211276074,[0 0 0 ... 0 0 0]
1986081640,1118604545,[0 0 0 ... 0 0 0]
4104740732,1293323822,[0 0 0 ... 0 0 0]
1623908784,1094814621,[0 0 0 ... 0 0 0]
3912884421,1263086470,[0 0 0 ... 0 0 0]
3891738689,1260187248,[0 0 0 ... 0 0 0]
2548095255,1148794243,[0 0 0 ... 0 0 0]
3800704208,1246567745,[0 0 0 ... 0 0 0]
4160811252,1304038012,[0 0 0 ... 0 0 0]
4234280449,1323843178,[0 0 0 ... 0 0 0]
3986433071,1271995062,[0 0 0 ... 0 0 0]
2974270935,1177467895,[0 0 0 ... 0 0 0]
4149009871,1300817908,[0 0 0 ... 0 0 0]
3850328492,1252627634,[0 0 0 ... 0 0 0]
4186610710,1314735573,[0 0 0 ... 0 0 0]
3893329043,1260304325,[0 0 0 ... 0 0 0]
62030792,779868120,[0 0 0 ... 0 0 0]
3847768237,1252184470,[0 0 0 ... 0 0 0]
3871116995,1255784513,[0 0 0 ... 0 0 0]
2380797961,1147875722,[1 1 1 ... 0 0 0]
4037104091,1279214069,[0 0 0 ... 0 0 0]
4014156618,1276568844,[0 0 0 ... 0 0 0]
294477258,987615569,[0 0 0 ... 0 0 0]
106120249,864584364,[0 0 0 ... 0 0 0]
278213238,978032505,[0 0 0 ... 0 0 0]
3898707827,1261173549,[0 0 0 ... 0 0 0]
2126259026,1127575848,[0 0 0 ... 0 0 0]
85856439,857384014,[0 0 0 ... 0 0 0]
3120284897,1192013419,[0 0 0 ... 0 0 0]
1711729700,1100079354,[0 0 0 ... 0 0 0]
154501999,910264874,[0 0 0 ... 0 0 0]
128470845,883513442,[0 0 0 ... 0 0 0]
4211319376,1316966475,[0 0 0 ... 0 0 0]
4006494487,1275549944,[0 0 0 ... 0 0 0]
107107366,864981853,[0 0 0 ... 0 0 0]
5452385,171850530,[0 0 0 ... 0 0 0]
1161958998,1204212870,[0 0 0 ... 0 0 0]
18220079,849939943,[0 0 0 ... 0 0 0]
4160812403,1304044185,[0 0 0 ... 0 0 0]
86422895,997623158,[0 0 0 ... 0 0 0]
3182697862,1196210833,[0 0 0 ... 0 0 0]
3857173094,1253519537,[0 0 0 ... 0 0 0]
3831364098,1250268106,[0 0 0 ... 0 0 0]
4123231825,1295075907,[0 0 0 ... 0 0 0]
4202210524,1314343805,[0 0 0 ... 0 0 0]
3995365497,1273966031,[0 0 0 ... 0 0 0]
1974800725,1117502322,[0 0 0 ... 0 0 0]
3127267199,1192400508,[0 0 0 ... 0 0 0]
67259351,894667457,[0 0 0 ... 0 0 0]
3028006623,1186356757,[0 0 0 ... 0 0 0]
4057635534,1282542794,[0 0 0 ... 0 0 0]
4211715627,1317252059,[0 0 0 ... 0 0 0]
3935697076,1265929033,[0 0 0 ... 0 0 0]
1668488565,1097204577,[0 0 0 ... 0 0 0]
4046438895,1280707517,[0 0 0 ... 0 0 0]
1674463491,1097637718,[0 0 0 ... 0 0 0]
4060940978,1283293137,[0 0 0 ... 0 0 0]
444517470,1294540292,[0 0 0 ... 0 0 0]
3940054149,1266969983,[0 0 0 ... 0 0 0]
3265694576,1203068455,[0 0 0 ... 0 0 0]
4200871719,1316123063,[0 0 0 ... 0 0 0]
3929900567,1265215564,[0 0 0 ... 0 0 0]
977116405,1051800799,[0 0 0 ... 0 0 0]
406382768,1004573914,[0 0 0 ... 0 0 0]
1936443429,1114725247,[0 0 0 ... 0 0 0]
1308193730,1072681244,[0 0 0 ... 0 0 0]
190101096,933247802,[0 0 0 ... 0 0 0]
3788195556,1244978493,[0 0 0 ... 0 0 0]
3796900467,1246042307,[0 0 0 ... 0 0 0]
3935620093,1265906247,[0 0 0 ... 0 0 0]
1915808293,1112089771,[0 0 0 ... 0 0 0]
467108,1250982159,[2 2 2 ... 0 0 0]
138771871,892084583,[0 0 0 ... 0 0 0]
3433370846,1282879615,[0 0 0 ... 0 0 0]
3773730416,1243393178,[0 0 0 ... 0 0 0]
4006530594,1275685070,[0 0 0 ... 0 0 0]
616756725,1031975356,[0 0 0 ... 0 0 0]
1653068729,1096407144,[0 0 0 ... 0 0 0]
1827744628,1110195054,[0 0 0 ... 0 0 0]
3881319624,1257411126,[0 0 0 ... 0 0 0]
2920721836,1172800290,[0 0 0 ... 0 0 0]
3373852664,1211300207,[0 0 0 ... 0 0 0]
570745382,1027276968,[0 0 0 ... 0 0 0]
843910015,1042869074,[0 0 0 ... 0 0 0]
542298974,1024219954,[0 0 0 ... 0 0 0]
767594971,1038856837,[0 0 0 ... 0 0 0]
2523422859,1146742411,[0 0 0 ... 0 0 0]
123968495,885214976,[0 0 0 ... 0 0 0]
1183158433,1308871429,[0 0 0 ... 0 0 0]
2298081874,1135127220,[0 0 0 ... 0 0 0]
1949766384,1115744952,[0 0 0 ... 0 0 0]
3256383724,1202897450,[0 0 0 ... 0 0 0]
4172824640,1307782156,[0 0 0 ... 0 0 0]
2371230637,1138588643,[12 12 12 ...  0  0  0]
4227460152,1321679546,[0 0 0 ... 0 0 0]
2980664849,1178079501,[0 0 0 ... 0 0 0]
51111318,509114114,[0 0 0 ... 0 0 0]
563116585,1026499166,[0 0 0 ... 0 0 0]
3885493489,1258519265,[0 0 0 ... 0 0 0]
3989833705,1272643153,[0 0 0 ... 0 0 0]
3817439235,1248701250,[0 0 0 ... 0 0 0]
3716121191,1236934794,[0 0 0 ... 0 0 0]
4037090329,1279062984,[0 0 0 ... 0 0 0]
2361164290,1138519488,[0 0 0 ... 0 0 0]
1657064557,1096606548,[0 0 0 ... 0 0 0]
102342327,862538197,[0 0 0 ... 0 0 0]
4197533018,1313581563,[0 0 0 ... 0 0 0]
263778948,971955640,[0 0 0 ... 0 0 0]
3601180051,1226564377,[0 0 0 ... 0 0 0]
4195544264,1312634065,[0 0 0 ... 0 0 0]
1173353235,1066930729,[0 0 0 ... 0 0 0]
541854967,1024277393,[0 0 0 ... 0 0 0]
3749759250,1240979859,[0 0 0 ... 0 0 0]
206230367,941255898,[0 0 0 ... 0 0 0]
3992410033,1273195785,[0 0 0 ... 0 0 0]
3859875728,1254286838,[0 0 0 ... 0 0 0]
273333595,975261028,[3 3 3 ... 7 7 7]
3942499496,1267280722,[0 0 0 ... 0 0 0]
142146920,990623565,[0 0 0 ... 0 0 0]
3067204177,1188538791,[0 0 0 ... 0 0 0]
163130441,917447097,[0 0 0 ... 0 0 0]
4197543186,1313646780,[0 0 0 ... 0 0 0]
1555380532,1292351690,[0 0 0 ... 0 0 0]
2055785210,1123478886,[0 0 0 ... 0 0 0]
2455221002,1142708403,[0 0 0 ... 0 0 0]
4006494877,1275556505,[0 0 0 ... 0 0 0]
3201912407,1196923391,[0 0 0 ... 0 0 0]
4116506881,1293171186,[0 0 0 ... 0 0 0]
2211521029,1131801128,[0 0 0 ... 0 0 0]
3898715389,1261362369,[0 0 0 ... 0 0 0]
2776815759,1211653151,[0 0 0 ... 0 0 0]
4165070739,1305402697,[0 0 0 ... 0 0 0]
3122717019,1192163382,[0 0 0 ... 0 0 0]
3776672977,1243838252,[0 0 0 ... 0 0 0]
285424270,981975965,[0 0 0 ... 0 0 0]
4006530701,1275687022,[0 0 0 ... 0 0 0]
181976587,928595975,[0 0 0 ... 1 1 1]
2807737626,1225873802,[0 0 0 ... 0 0 0]
3657518778,1232193475,[0 0 0 ... 0 0 0]
4202305324,1314580708,[0 0 0 ... 0 0 0]
3894179419,1260545607,[0 0 0 ... 0 0 0]
1878218253,1108738650,[0 0 0 ... 0 0 0]
294420911,987577951,[0 0 0 ... 0 0 0]
4061636223,1283949024,[0 0 0 ... 0 0 0]
3708929921,1236541497,[0 0 0 ... 0 0 0]
4160987554,1304174999,[0 0 0 ... 0 0 0]
4179342297,1309110325,[0 0 0 ... 0 0 0]
1101106065,1061149136,[0 0 0 ... 0 0 0]
48214830,918518445,[0 0 0 ... 0 0 0]
4037106660,1279246556,[0 0 0 ... 0 0 0]
3979561941,1271692965,[0 0 0 ... 0 0 0]
142393245,1004573587,[0 0 0 ... 0 0 0]
3929895436,1265214033,[0 0 0 ... 0 0 0]
144040625,1305185189,[0 0 0 ... 0 0 0]
3881319961,1257416823,[0 0 0 ... 0 0 0]
132107282,892937886,[0 0 0 ... 0 0 0]
50290123,450653730,[0 0 0 ... 0 0 0]
436092231,1008172079,[0 0 0 ... 0 0 0]
1553194087,1089473794,[0 0 0 ... 0 0 0]
4173008729,1307881470,[0 0 0 ... 0 0 0]
569689570,1027129089,[0 0 0 ... 0 0 0]
98372559,860440910,[0 0 0 ... 0 0 0]
1832995792,1113114600,[0 0 0 ... 0 0 0]
1484770747,1084055750,[0 0 0 ... 2 2 2]
4172829069,1307836307,[0 0 0 ... 0 0 0]
4167092846,1306861757,[0 0 0 ... 0 0 0]
734974092,1037703302,[0 0 0 ... 0 0 0]
4232365564,1323980155,[0 0 0 ... 0 0 0]
1320694438,1073386524,[0 0 0 ... 0 0 0]
942084208,1048473777,[0 0 0 ... 0 0 0]
1171894390,1308853168,[0 0 0 ... 0 0 0]
3857173112,1253519561,[0 0 0 ... 0 0 0]
4177860264,1308798154,[0 0 0 ... 0 0 0]
3065096172,1188462950,[0 0 0 ... 0 0 0]
4108635397,1292307723,[0 0 0 ... 0 0 0]
435258587,1007765406,[0 0 0 ... 0 0 0]
1811563187,1103088915,[0 0 0 ... 0 0 0]
3563525473,1221464066,[0 0 0 ... 0 0 0]
48806422,919643672,[0 0 0 ... 0 0 0]
3867139732,1254955409,[0 0 0 ... 0 0 0]
3959451944,1269502742,[0 0 0 ... 0 0 0]
4211272535,1317104648,[0 0 0 ... 0 0 0]
3972427163,1270595613,[0 0 0 ... 0 0 0]
302800141,994961446,[0 0 0 ... 0 0 0]
3691062002,1234816294,[0 0 0 ... 0 0 0]
3782771597,1244326325,[0 0 0 ... 0 0 0]
3937041952,1268743179,[0 0 0 ... 0 0 0]
289472891,984701340,[0 0 0 ... 0 0 0]
69509880,835422557,[0 0 0 ... 0 0 0]
1376217818,1077607486,[0 0 0 ... 0 0 0]
1581521065,1092327964,[0 0 0 ... 0 0 0]
4159315435,1303680685,[0 0 0 ... 0 0 0]
294475447,987610733,[0 0 0 ... 0 0 0]
4006485701,1275464342,[0 0 0 ... 0 0 0]
62176788,874731361,[0 0 0 ... 0 0 0]
435121828,1007574580,[0 0 0 ... 0 0 0]
4108910253,1292405915,[0 0 0 ... 0 0 0]
4199252613,1313538573,[0 0 0 ... 0 0 0]
4061479583,1283525979,[0 0 0 ... 0 0 0]
612506512,1208939039,[0 0 0 ... 0 0 0]
570725629,1027352954,[0 0 0 ... 0 0 0]
3873670918,1256451441,[0 0 0 ... 0 0 0]
282940357,980058502,[0 0 0 ... 0 0 0]
3813232635,1248561551,[0 0 0 ... 0 0 0]
91984500,858012794,[0 0 0 ... 0 0 0]
3856415374,1253339275,[0 0 0 ... 0 0 0]
433306548,1007211236,[0 0 0 ... 0 0 0]
1830615992,1104322171,[0 0 0 ... 0 0 0]
1100403155,1268880019,[0 0 0 ... 0 0 0]
4177868540,1308928884,[0 0 0 ... 0 0 0]
3122611091,1192147302,[0 0 0 ... 0 0 0]
4197501786,1313270726,[0 0 0 ... 0 0 0]
288908862,1047151125,[0 0 0 ... 0 0 0]
2532700924,1147520005,[0 0 0 ... 0 0 0]
3716120678,1241285602,[0 0 0 ... 0 0 0]
4056001667,1282292691,[0 0 0 ... 0 0 0]
1890614588,1239926843,[0 0 0 ... 0 0 0]
3816444913,1248592786,[0 0 0 ... 0 0 0]
3195328202,1196633040,[0 0 0 ... 0 0 0]
3849012361,1252429598,[0 0 0 ... 0 0 0]
56885324,683387629,[0 0 0 ... 0 0 0]
2336119289,1136998979,[0 0 0 ... 0 0 0]
3638923835,1230498710,[0 0 0 ... 0 0 0]
47089349,1083215473,[0 0 0 ... 0 0 0]
3845688565,1251868486,[0 0 0 ... 0 0 0]
3831364262,1250268404,[0 0 0 ... 0 0 0]
290912636,985492658,[0 0 0 ... 0 0 0]
16849957,286659382,[0 0 0 ... 0 0 0]
198877921,937730360,[0 0 0 ... 0 0 0]
278602595,1119400149,[0 0 0 ... 0 0 0]
513276117,1018931358,[0 0 0 ... 0 0 0]
194609396,1196040917,[0 0 0 ... 0 0 0]
4061636171,1283947779,[0 0 0 ... 0 0 0]
1160491946,1066664750,[0 0 0 ... 0 0 0]
3215049481,1198518345,[0 0 0 ... 0 0 0]
3992633584,1273406349,[0 0 0 ... 0 0 0]
3881250434,1257395755,[0 0 0 ... 0 0 0]
2371974407,1138628476,[0 0 0 ... 0 0 0]
105675192,864310120,[0 0 0 ... 0 0 0]
4182448797,1310515387,[0 0 0 ... 0 0 0]
4086379384,1289908040,[0 0 0 ... 0 0 0]
4006491036,1275508462,[0 0 0 ... 0 0 0]
4089924783,1289794701,[0 0 0 ... 0 0 0]
4173012466,1307805130,[0 0 0 ... 0 0 0]
1962223022,1116562918,[0 0 0 ... 0 0 0]
3721544009,1237576993,[0 0 0 ... 0 0 0]
4173008828,1307884050,[0 0 0 ... 0 0 0]
4058900674,1284219117,[0 0 0 ... 0 0 0]
205405505,940916135,[0 0 0 ... 0 0 0]
44638650,307523195,[0 0 0 ... 0 0 0]
1647699428,1096186145,[0 0 0 ... 0 0 0]
4012664918,1276325309,[0 0 0 ... 0 0 0]
2976874442,1177590298,[0 0 0 ... 0 0 0]
1322034955,1073611514,[0 0 0 ... 0 0 0]
250094361,965259243,[0 0 0 ... 0 0 0]
4166953948,1305846864,[0 0 0 ... 0 0 0]
500602658,1102363263,[0 0 0 ... 0 0 0]
577166178,1027864804,[0 0 0 ... 0 0 0]
2121747401,1127347948,[0 0 0 ... 0 0 0]
1167680760,1066468617,[0 0 0 ... 0 0 0]
4231850554,1323453254,[0 0 0 ... 0 0 0]
3831364220,1250268230,[0 0 0 ... 0 0 0]
4172506073,1307707866,[0 0 0 ... 0 0 0]
120036269,874218142,[1 1 1 ... 0 0 0]
1160967923,1066653805,[0 0 0 ... 0 0 0]
120901156,875006901,[0 0 0 ... 0 0 0]
4166199932,1305590797,[0 0 0 ... 0 0 0]
2162121650,1129066026,[0 0 0 ... 0 0 0]
443653323,1009963565,[0 0 0 ... 0 0 0]
82249636,850681917,[0 0 0 ... 0 0 0]
4028754496,1208753482,[0 0 0 ... 0 0 0]
4182246241,1310479571,[0 0 0 ... 0 0 0]
4045214020,1280531367,[0 0 0 ... 0 0 0]
586886898,1028743221,[0 0 0 ... 0 0 0]
481119541,1015365125,[0 0 0 ... 0 0 0]
1965615550,1116847843,[18 29 37 ...  0  0  0]
303783338,1239448967,[0 0 0 ... 0 0 0]
3028145775,1186692145,[0 0 0 ... 0 0 0]
4202302040,1314400337,[0 0 0 ... 0 0 0]
294484145,987637105,[0 0 0 ... 0 0 0]
3701267648,1235880748,[0 0 0 ... 0 0 0]
4182256742,1310579228,[0 0 0 ... 0 0 0]
2940638498,1174585500,[ 0  0  0 ... 35 33 39]
3122901834,1192174865,[0 0 0 ... 0 0 0]
1818812609,1152215088,[0 0 0 ... 0 0 0]
1400174090,1078596152,[0 0 0 ... 0 0 0]
3759520203,1241683329,[0 0 0 ... 0 0 0]
114780687,870367306,[0 0 0 ... 0 0 0]
569609886,1026860122,[0 0 0 ... 0 0 0]
3006781446,1182380140,[0 0 0 ... 0 0 0]
4066255033,1285030506,[0 0 0 ... 0 0 0]
3944454291,1267855971,[0 0 0 ... 0 0 0]
4050754901,1282009539,[0 0 0 ... 0 0 0]
807026257,1235318936,[0 0 0 ... 0 0 0]
200429387,938658439,[0 0 0 ... 0 0 0]
4057738151,1282601358,[0 0 0 ... 0 0 0]
295319566,988501779,[0 0 0 ... 0 0 0]
2398141719,1139702389,[0 0 0 ... 0 0 0]
3782771593,1244326317,[0 0 0 ... 0 0 0]
3997447147,1274109633,[0 0 0 ... 0 0 0]
3718114020,1237259156,[0 0 0 ... 0 0 0]
867222363,1045098823,[0 0 0 ... 0 0 0]
3648970160,1231424507,[0 0 0 ... 0 0 0]
3992381649,1273013117,[0 0 0 ... 0 0 0]
3891765920,1260196182,[0 0 0 ... 0 0 0]
1001351342,1053177920,[1 1 1 ... 0 0 0]
86430634,894798894,[0 0 0 ... 0 0 0]
50153240,440192430,[0 0 0 ... 0 0 0]
273470426,975284701,[0 0 0 ... 0 0 0]
4151248229,1301266719,[0 0 0 ... 0 0 0]
4141734124,1299563647,[0 0 0 ... 0 0 0]
1507197387,1086028632,[0 0 0 ... 0 0 0]
790594330,1039134892,[0 0 0 ... 0 0 0]
4180375684,1309329892,[0 0 0 ... 0 0 0]
1510340386,1086217242,[0 0 0 ... 0 0 0]
1842304963,1104319766,[0 0 0 ... 0 0 0]
57211540,835112205,[0 0 0 ... 0 0 0]
3532635347,1219872714,[0 0 0 ... 0 0 0]
3942401597,1267358546,[0 0 0 ... 0 0 0]
1383085614,1077785918,[0 0 0 ... 0 0 0]
77558774,847869763,[0 0 0 ... 0 0 0]
293697186,987289664,[0 0 0 ... 0 0 0]
846651527,1043154885,[0 0 0 ... 0 0 0]
1134317701,1064140342,[0 0 0 ... 0 0 0]
2266530,184653330,[0 0 0 ... 0 0 0]
199331426,938022511,[0 0 0 ... 0 0 0]
1989222289,1118910528,[0 0 0 ... 0 0 0]
4160804770,1304006024,[0 0 0 ... 0 0 0]
1292381115,1071784557,[0 0 0 ... 0 0 0]
278543918,977853319,[4 4 4 ... 0 0 0]
4182118101,1311057312,[0 0 0 ... 0 0 0]
2223256163,1132442806,[0 0 0 ... 0 0 0]
4057515133,1282749927,[0 0 0 ... 1 1 1]
1644734594,1096281036,[0 0 0 ... 0 0 0]
4197660193,1313231998,[0 0 0 ... 6 6 6]
4194027533,1312302245,[0 0 0 ... 0 0 0]
2626155,866593744,[0 0 0 ... 0 0 0]
4177868919,1308942991,[0 0 0 ... 0 0 0]
3528372639,1219658618,[0 0 0 ... 0 0 0]
4168873613,1306577480,[0 0 0 ... 0 0 0]
4113866198,1310313346,[0 0 0 ... 0 0 0]
4189053309,1311871533,[0 0 0 ... 0 0 0]
3272756986,1204293497,[0 0 0 ... 0 0 0]
3748075222,1240729948,[0 0 0 ... 0 0 0]
3898717118,1261380320,[0 0 0 ... 0 0 0]
435064896,1007591037,[0 0 0 ... 0 0 0]
2958504002,1176505330,[0 0 0 ... 0 0 0]
4055998445,1282287264,[0 0 0 ... 0 0 0]
4165064610,1305328574,[0 0 0 ... 0 0 0]
570623960,1027241006,[0 0 0 ... 0 0 0]
2864824704,1212052581,[0 0 0 ... 0 0 0]
3793572604,1245644389,[0 0 0 ... 0 0 0]
4108927463,1292474088,[0 0 0 ... 0 0 0]
4181486638,1309739838,[0 0 0 ... 0 0 0]
4050863789,1281480330,[0 0 0 ... 0 0 0]
4061153289,1283324880,[0 0 0 ... 0 0 0]
3844081434,1251592752,[0 0 0 ... 0 0 0]
76723454,847283123,[0 0 0 ... 0 0 0]
2807039724,1166769259,[0 0 0 ... 0 0 0]
3819982003,1249535191,[0 0 0 ... 0 0 0]
